CreationDate,Id,LinkTypeId,PostId,RelatedPostId
2016-04-01T14:53:51.200,895580,3,65981,10990
2016-04-02T01:31:45.853,895717,1,65999,20019
2016-04-02T01:31:45.853,895718,1,65999,42070
2016-04-02T06:32:27.757,895770,1,66003,16938
2016-04-02T07:08:04.490,895773,1,66003,34106
2016-04-02T10:28:26.967,895811,3,66003,16938
2016-04-02T10:28:26.967,895812,3,66003,34106
2016-04-02T13:51:58.267,895859,1,66005,46323
2016-04-02T15:24:45.103,895863,1,66005,34300
2016-04-02T16:17:34.453,895902,1,66010,54318
2016-04-02T16:26:22.190,895903,3,66010,54318
2016-04-02T16:45:40.817,895918,1,66012,8025
2016-04-02T17:03:40.520,895923,1,66008,14612
2016-04-02T19:03:26.953,895955,3,66005,34300
2016-04-02T19:03:26.953,895956,3,66005,46323
2016-04-02T19:19:14.143,895957,3,66012,8025
2016-04-02T21:19:43.623,895990,1,66018,53407
2016-04-02T23:22:12.633,896018,1,66021,5875
2016-04-03T00:51:12.803,896023,1,66015,21090
2016-04-03T01:19:50.360,896037,3,66018,53407
2016-04-03T03:31:09.757,896069,1,66026,30569
2016-04-03T04:38:47.663,896091,1,66031,43704
2016-04-03T04:38:47.663,896092,1,66031,28970
2016-04-03T09:31:59.520,896127,1,66034,16877
2016-04-03T18:06:46.183,896397,1,66049,65931
2016-04-03T19:36:48.853,896425,1,66051,34106
2016-04-03T19:36:48.853,896426,3,66051,34106
2016-04-03T20:22:06.743,896465,1,66063,47894
2016-04-03T20:23:12.240,896466,3,66063,47894
2016-04-03T21:27:12.560,896489,1,66066,11219
2016-04-04T01:38:19.790,896540,1,66072,64790
2016-04-04T06:16:27.173,896608,1,66070,18995
2016-04-04T06:57:20.473,896610,3,66026,30569
2016-04-04T07:43:29.163,896615,3,66070,18995
2016-04-04T12:00:24.913,896704,1,66066,8555
2016-04-04T12:49:44.677,896747,3,66049,65931
2016-04-04T12:51:16.933,896748,3,66072,64790
2016-04-04T13:50:27.873,896777,1,66094,46134
2016-04-04T14:32:42.887,896788,1,66099,46920
2016-04-04T16:26:35.193,896858,1,66091,66104
2016-04-04T17:23:45.953,896876,1,66088,66104
2016-04-04T19:57:41.090,896924,1,66085,43935
2016-04-04T19:58:00.153,896925,1,65888,47633
2016-04-04T20:15:59.550,896926,1,66104,39153
2016-04-04T21:32:10.347,897359,1,66118,42600
2016-04-04T22:06:03.590,897748,1,66118,65905
2016-04-04T23:19:25.933,899932,1,66122,10990
2016-04-05T00:08:08.263,900277,1,66088,39153
2016-04-05T00:46:00.867,900384,1,53407,66104
2016-04-05T00:57:18.767,900389,3,66118,65905
2016-04-05T00:57:18.767,900390,3,66118,42600
2016-04-05T02:21:23.310,900419,1,66125,42655
2016-04-05T02:22:45.213,900421,1,66125,30779
2016-04-05T07:34:02.900,900518,3,66122,10990
2016-04-05T08:28:33.320,900565,1,66137,47075
2016-04-05T09:11:28.890,900581,3,66125,42655
2016-04-05T09:47:44.987,900604,1,66142,54254
2016-04-05T14:03:14.920,900708,1,66145,13362
2016-04-05T14:29:23.247,900712,3,66137,47075
2016-04-05T14:38:16.433,900724,3,65571,49179
2016-04-05T15:15:46.140,900758,1,66154,93
2016-04-05T15:41:38.387,900773,1,66133,39446
2016-04-05T15:50:33.160,900776,1,66154,13437
2016-04-05T16:42:22.330,900842,1,66153,66104
2016-04-05T16:42:22.330,900843,3,66153,66104
2016-04-05T17:47:55.120,900893,1,66166,22679
2016-04-05T17:47:55.120,900894,1,66166,1031
2016-04-05T18:27:42.980,900932,1,66169,9646
2016-04-05T21:31:49.983,901032,3,66169,9646
2016-04-05T21:49:49.067,901041,1,65974,66174
2016-04-05T23:13:09.517,901062,1,66178,38218
2016-04-05T23:45:45.203,901087,1,66181,10990
2016-04-06T04:23:40.543,901126,3,66181,10990
2016-04-06T06:51:56.867,901176,1,66185,10
2016-04-06T10:48:07.223,901340,1,66206,4859
2016-04-06T15:06:51.267,901455,3,53407,66104
2016-04-06T15:07:08.660,901456,3,66206,4859
2016-04-06T16:40:16.203,901527,1,66215,65974
2016-04-06T16:40:16.203,901528,1,66215,21671
2016-04-06T17:47:23.937,901569,1,66226,19147
2016-04-06T19:57:47.957,901598,1,66218,65508
2016-04-06T20:06:49.977,901610,1,66231,51631
2016-04-06T20:41:24.923,901615,1,66231,13494
2016-04-06T20:42:07.207,901616,1,66231,22736
2016-04-06T22:58:26.427,901639,3,66231,13494
2016-04-07T01:15:42.077,901680,1,66233,7775
2016-04-07T01:31:06.913,901681,1,66219,59283
2016-04-07T13:17:58.437,902711,1,66255,19147
2016-04-07T13:19:20.873,902712,3,66255,19147
2016-04-07T13:19:33.770,902713,3,66233,7775
2016-04-07T14:55:00.690,902786,1,66257,14054
2016-04-07T15:08:13.247,902818,1,66260,42189
2016-04-07T17:06:05.593,902897,1,66251,19606
2016-04-07T17:06:49.763,902901,1,66251,442
2016-04-07T17:22:38.300,902911,1,66251,48010
2016-04-07T17:52:57.687,902919,3,66257,14054
2016-04-07T19:25:03.287,902996,1,66272,65375
2016-04-07T19:33:07.947,902998,1,66271,42036
2016-04-07T19:33:07.947,902999,1,66271,45667
2016-04-07T19:44:35.277,903000,3,66219,59283
2016-04-07T20:41:29.883,903030,3,66272,65375
2016-04-08T03:34:05.270,903251,1,66289,51048
2016-04-08T08:01:59.603,903377,1,66294,34106
2016-04-08T08:01:59.603,903378,3,66294,34106
2016-04-08T11:05:34.187,903479,1,66251,62265
2016-04-08T15:24:49.453,903672,1,66309,66243
2016-04-08T17:08:06.737,903732,1,66312,52100
2016-04-08T22:03:15.447,903892,1,66328,24659
2016-04-08T22:36:51.213,903931,1,66330,46413
2016-04-09T07:01:50.407,904056,1,66341,31488
2016-04-09T14:53:31.867,904312,1,66349,49627
2016-04-09T16:03:18.750,904375,1,66350,47950
2016-04-09T16:17:24.860,904386,3,66350,47950
2016-04-09T16:53:20.770,904395,3,66330,46413
2016-04-09T17:44:57.097,904421,3,66341,31488
2016-04-10T09:20:48.690,904812,1,66367,17385
2016-04-10T13:42:14.420,904939,1,66386,3356
2016-04-10T13:43:38.223,904940,1,66386,66112
2016-04-10T13:55:21.867,904942,1,66112,3356
2016-04-10T15:23:50.667,905013,1,66391,65337
2016-04-10T15:23:50.667,905014,1,66391,65364
2016-04-10T22:22:02.650,905232,1,66408,51427
2016-04-10T22:22:02.650,905233,1,66408,65646
2016-04-10T22:22:02.650,905234,1,66408,66367
2016-04-10T22:22:02.650,905235,1,66408,30569
2016-04-10T22:22:02.650,905236,1,66408,4859
2016-04-10T22:22:02.650,905237,1,66408,34106
2016-04-10T22:22:02.650,905238,1,66408,62511
2016-04-10T22:22:02.650,905239,1,66408,5845
2016-04-10T22:22:02.650,905240,1,66408,51669
2016-04-11T03:07:56.753,905361,1,66417,60240
2016-04-11T09:17:08.867,905470,3,66112,3356
2016-04-11T09:39:42.933,905488,3,66417,60240
2016-04-11T10:14:11.933,905519,1,66362,52740
2016-04-11T13:26:33.727,905678,1,66313,29149
2016-04-11T14:15:47.277,905729,1,66445,53273
2016-04-11T14:19:26.130,905731,1,66445,45832
2016-04-11T15:41:30.997,905822,3,66445,53273
2016-04-11T15:41:30.997,905823,3,66445,45832
2016-04-11T15:47:47.647,905829,1,66457,10990
2016-04-11T22:24:12.493,906065,1,66475,8066
2016-04-12T08:59:12.240,906352,1,66485,66475
2016-04-12T13:02:51.983,906551,1,66498,34106
2016-04-12T13:05:34.100,906552,1,66498,30569
2016-04-12T13:54:46.430,906584,3,66498,30569
2016-04-12T13:54:46.430,906585,3,66498,34106
2016-04-12T14:02:19.297,906596,1,66492,45832
2016-04-12T14:02:19.297,906597,1,66492,53273
2016-04-12T14:02:19.297,906598,1,66492,66445
2016-04-12T17:58:57.443,906720,1,66508,66429
2016-04-13T03:14:40.767,907047,1,66528,46951
2016-04-13T07:40:28.690,907180,3,66528,46951
2016-04-13T09:50:00.777,907245,3,66492,45832
2016-04-13T13:11:35.963,907419,1,66550,34585
2016-04-13T13:24:51.977,907443,1,66551,9218
2016-04-13T13:40:32.773,907452,1,66549,66148
2016-04-13T17:25:53.320,907678,1,66561,2177
2016-04-13T17:42:08.950,907684,1,66559,44080
2016-04-13T18:01:29.153,907699,1,66565,66148
2016-04-13T18:01:29.153,907700,1,66565,42817
2016-04-13T19:07:57.263,907764,1,66567,66561
2016-04-13T19:10:21.383,907767,1,66570,2952
2016-04-14T01:37:33.243,907894,1,66544,40058
2016-04-14T01:50:40.390,907908,1,66580,57938
2016-04-14T04:47:58.560,907964,3,66580,57938
2016-04-14T08:07:18.243,908043,3,66544,40058
2016-04-14T09:38:13.840,908094,1,66597,22736
2016-04-14T10:07:48.183,908101,1,66597,20875
2016-04-14T10:17:14.230,908102,3,66561,2177
2016-04-14T14:00:03.540,908304,1,66613,48538
2016-04-14T14:06:58.347,908307,1,66616,64082
2016-04-14T14:06:58.347,908308,1,66616,66148
2016-04-14T16:01:02.973,908516,3,66218,65508
2016-04-14T17:07:19.003,908548,3,66551,9218
2016-04-14T17:17:47.027,908556,1,66616,66565
2016-04-14T19:59:33.600,908632,1,66634,60121
2016-04-14T22:09:51.833,908719,1,66639,30569
2016-04-15T01:01:08.017,908773,3,66639,30569
2016-04-15T03:12:34.893,908875,1,66650,54010
2016-04-15T03:35:17.780,908882,1,66648,49412
2016-04-15T03:35:17.780,908883,1,66648,54301
2016-04-15T05:13:03.727,908937,1,66652,51048
2016-04-15T05:13:03.727,908938,3,66652,51048
2016-04-15T07:20:25.490,909001,1,66658,36546
2016-04-15T07:20:25.490,909002,3,66658,36546
2016-04-15T08:00:25.833,909028,1,66661,58235
2016-04-15T09:25:33.693,909089,3,66650,54010
2016-04-15T09:47:18.650,909116,1,66663,12873
2016-04-15T11:17:45.077,909174,1,66666,9562
2016-04-15T13:58:49.043,909287,1,66671,12765
2016-04-15T14:14:58.213,909309,1,66672,57579
2016-04-15T14:38:28.803,909322,3,66663,12873
2016-04-15T15:23:56.180,909360,3,66671,12765
2016-04-15T15:24:58.747,909368,3,66661,58235
2016-04-15T15:45:04.280,909387,1,57579,53411
2016-04-15T16:37:32.990,909425,3,66672,57579
2016-04-15T20:49:57.427,909535,1,66680,65393
2016-04-16T00:04:16.350,909624,1,66684,11501
2016-04-16T05:12:59.330,909742,1,49393,2026
2016-04-16T08:46:47.280,909838,1,66696,66243
2016-04-16T09:27:17.883,909864,1,66703,30569
2016-04-16T15:44:28.400,910058,1,66688,66104
2016-04-16T15:57:47.183,910073,1,66715,22427
2016-04-16T16:08:03.313,910086,1,66716,52100
2016-04-16T18:10:21.847,910212,1,45811,10990
2016-04-16T18:20:06.680,910214,1,66706,51048
2016-04-16T19:15:29.770,910245,1,66727,64846
2016-04-16T20:09:01.943,910300,1,66731,598
2016-04-16T21:54:48.880,910352,1,66740,52100
2016-04-16T22:41:25.257,910369,3,66715,22427
2016-04-17T02:07:17.633,910431,3,66703,30569
2016-04-17T03:03:17.807,910482,3,66706,51048
2016-04-17T03:04:02.547,910490,3,45811,10990
2016-04-17T03:04:12.093,910491,3,49393,2026
2016-04-17T14:52:09.970,910922,1,65807,7943
2016-04-17T17:29:43.227,911041,1,66788,55693
2016-04-17T19:23:03.283,911109,1,66788,9646
2016-04-17T19:55:49.007,911126,3,66729,45832
2016-04-17T20:11:16.417,911132,3,66788,9646
2016-04-17T20:11:16.417,911133,3,66788,55693
2016-04-17T21:50:40.610,911166,1,66795,61888
2016-04-17T23:17:47.720,911204,1,59011,64096
2016-04-18T00:02:24.663,911227,1,66797,53411
2016-04-18T00:11:21.370,911234,1,66799,65751
2016-04-18T01:02:22.130,911267,1,66800,18019
2016-04-18T01:45:54.317,911292,3,66684,11501
2016-04-18T02:57:52.487,911333,1,66799,51048
2016-04-18T05:32:54.353,911439,1,66807,52100
2016-04-18T07:28:47.817,911518,1,66809,13183
2016-04-18T08:46:18.993,911546,3,66797,53411
2016-04-18T09:15:25.190,911559,3,66807,52100
2016-04-18T10:08:28.897,911578,1,66208,66243
2016-04-18T10:09:11.057,911579,1,66208,59011
2016-04-18T12:03:22.673,911689,1,66821,53411
2016-04-18T12:03:22.673,911690,3,66821,53411
2016-04-18T12:42:41.033,911749,3,66824,42529
2016-04-18T12:59:40.613,911758,1,66824,66104
2016-04-18T17:00:16.860,911919,3,66731,24538
2016-04-18T17:00:27.407,911920,3,66208,59011
2016-04-18T17:00:27.407,911921,3,66208,66243
2016-04-18T18:40:43.343,911961,1,62463,62718
2016-04-19T09:08:20.263,912446,1,66860,18575
2016-04-19T09:31:53.417,912459,1,66871,34106
2016-04-19T10:52:10.820,912505,3,66871,34106
2016-04-19T10:55:06.090,912506,3,66860,18575
2016-04-19T12:29:28.830,912579,1,66845,8738
2016-04-19T13:04:03.377,912606,1,66882,66104
2016-04-19T13:28:33.473,912627,3,66882,66104
2016-04-19T14:43:50.033,912694,1,66886,6304
2016-04-19T15:23:47.557,912728,3,66886,6304
2016-04-20T01:00:37.117,913026,1,43691,61825
2016-04-20T01:05:53.817,913030,1,13964,61825
2016-04-20T01:06:11.520,913031,1,10446,61825
2016-04-20T01:06:47.570,913032,1,59904,61825
2016-04-20T04:25:59.707,913082,1,66911,19147
2016-04-20T06:21:37.387,913154,1,66915,62058
2016-04-20T07:02:39.090,913189,1,43691,10446
2016-04-20T08:19:28.217,913244,1,66900,3620
2016-04-20T08:23:50.173,913248,1,66907,66243
2016-04-20T09:47:11.547,913332,1,66927,10990
2016-04-20T10:33:35.637,913359,3,66911,19147
2016-04-20T11:27:35.153,913372,1,66932,48263
2016-04-20T11:56:08.550,913425,1,66934,46771
2016-04-20T12:52:02.473,913492,1,66935,58301
2016-04-20T13:28:35.043,913551,3,24515,10990
2016-04-20T13:28:59.137,913552,3,66927,10990
2016-04-20T15:54:13.890,913640,1,66936,66068
2016-04-20T19:04:03.903,913729,1,66959,36834
2016-04-20T21:35:43.007,913805,1,66964,60787
2016-04-21T13:05:39.313,914131,1,66990,13362
2016-04-21T13:28:25.690,914160,1,66990,30679
2016-04-21T13:28:25.690,914161,1,66990,26939
2016-04-21T14:17:10.827,914195,3,66990,13362
2016-04-21T14:17:10.827,914196,3,66990,26939
2016-04-21T15:09:01.613,914238,1,66999,64848
2016-04-21T15:09:01.613,914239,1,66999,36040
2016-04-21T15:48:18.583,914288,1,67002,31062
2016-04-21T20:07:02.327,914480,1,67014,31488
2016-04-21T20:32:42.537,914508,1,67014,61825
2016-04-22T08:19:37.610,914829,1,67041,38018
2016-04-22T08:21:06.493,914833,1,67042,65253
2016-04-22T09:56:40.540,914898,1,67044,48756
2016-04-22T09:57:07.437,914899,1,67045,57894
2016-04-22T10:05:54.357,914901,3,67041,38018
2016-04-22T11:31:02.707,914924,3,67045,57894
2016-04-22T11:47:04.720,914931,3,67044,48756
2016-04-22T11:50:48.390,914932,1,67014,43691
2016-04-22T11:50:48.390,914933,3,67014,43691
2016-04-22T11:50:48.390,914934,3,67014,31488
2016-04-22T12:57:06.503,914987,1,67048,48669
2016-04-22T13:13:42.347,915029,1,67051,30569
2016-04-22T14:40:28.910,915100,1,67049,2271
2016-04-22T15:26:17.347,915119,3,67051,30569
2016-04-22T17:09:44.657,915182,1,67041,43686
2016-04-22T17:11:03.187,915183,1,67041,55535
2016-04-22T17:47:02.450,915199,1,67049,51633
2016-04-22T19:26:01.777,915257,1,67066,13362
2016-04-22T20:32:20.133,915318,1,67074,34106
2016-04-22T21:09:13.397,915336,3,67074,34106
2016-04-22T23:07:04.257,915406,1,67080,64112
2016-04-22T23:13:01.307,915408,1,67080,66719
2016-04-22T23:58:34.853,915435,1,67081,13183
2016-04-23T00:30:53.393,915443,1,67083,36744
2016-04-23T00:30:53.393,915444,1,67083,50362
2016-04-23T00:39:46.040,915468,3,67066,13362
2016-04-23T02:20:49.597,915515,1,67065,18935
2016-04-23T03:51:24.807,915566,1,67080,60841
2016-04-23T05:59:09.090,915614,1,67091,48162
2016-04-23T06:40:40.557,915638,1,67052,45414
2016-04-23T07:46:57.837,915660,1,67094,24373
2016-04-23T12:19:56.920,915821,1,67113,1340
2016-04-23T13:19:01.517,915856,1,67110,22427
2016-04-23T16:34:59.817,916000,1,67122,730
2016-04-23T17:35:50.643,916060,1,67122,38381
2016-04-24T07:21:26.077,916505,3,67122,38381
2016-04-24T07:21:26.077,916506,3,67122,730
2016-04-24T07:42:23.877,916515,1,38381,67122
2016-04-24T07:42:23.877,916516,1,38381,66408
2016-04-24T07:42:23.877,916517,1,38381,730
2016-04-24T07:44:25.327,916518,1,67122,66408
2016-04-24T08:13:04.323,916533,1,67159,66282
2016-04-24T12:12:15.660,916789,3,67080,66719
2016-04-24T12:12:15.660,916790,3,67080,60841
2016-04-24T12:12:29.083,916791,3,67159,66282
2016-04-24T14:18:49.790,916901,1,67181,39139
2016-04-24T14:22:08.657,916902,3,67181,39139
2016-04-24T15:50:43.263,916998,1,67185,66104
2016-04-24T15:50:43.263,916999,3,67185,66104
2016-04-24T16:32:43.387,917021,1,67181,37834
2016-04-24T16:33:51.000,917022,1,67181,46946
2016-04-24T18:16:09.217,917103,1,67191,12825
2016-04-24T19:24:59.237,917131,1,67192,13362
2016-04-24T19:44:37.500,917137,1,67192,46689
2016-04-24T19:45:08.267,917138,3,67192,46689
2016-04-24T19:45:08.267,917139,3,67192,13362
2016-04-24T20:39:45.597,917196,1,66104,42529
2016-04-24T23:29:32.673,917279,3,67191,12825
2016-04-25T02:12:23.667,917327,1,67205,1162
2016-04-25T04:09:58.807,917370,1,67209,67203
2016-04-25T04:18:40.520,917387,1,67211,67209
2016-04-25T07:16:34.047,917450,1,67215,34273
2016-04-25T08:46:19.423,917484,3,67211,67209
2016-04-25T09:35:02.887,917555,1,67222,53164
2016-04-25T10:12:16.427,917615,1,67227,52100
2016-04-25T11:23:01.720,917672,3,67215,34273
2016-04-25T11:24:01.490,917673,3,67227,52100
2016-04-25T13:30:57.367,917830,1,67236,66243
2016-04-25T13:39:40.980,917845,1,67236,27438
2016-04-25T14:49:59.150,917908,1,67242,66034
2016-04-25T14:51:16.837,917928,3,67236,27438
2016-04-25T19:25:33.880,918119,1,67250,7072
2016-04-25T19:49:26.333,918141,1,67221,64339
2016-04-25T19:50:00.067,918142,1,67219,1340
2016-04-25T19:53:28.093,918143,1,67198,66279
2016-04-25T20:55:07.863,918206,1,67259,67198
2016-04-25T20:59:32.783,918207,3,67259,67198
2016-04-25T21:03:11.310,918209,3,67198,66279
2016-04-25T21:24:38.490,918215,1,66279,62169
2016-04-25T21:25:17.493,918216,1,67259,62169
2016-04-25T22:36:05.927,918285,1,67266,34106
2016-04-25T22:36:05.927,918286,3,67266,34106
2016-04-26T00:41:28.243,918366,1,67271,17984
2016-04-26T01:40:18.460,918394,1,67267,22736
2016-04-26T05:41:49.777,918526,1,67286,31488
2016-04-26T09:02:23.943,918654,1,67299,57579
2016-04-26T09:03:19.017,918655,1,67296,44130
2016-04-26T11:58:10.473,918849,1,67321,10990
2016-04-26T12:05:14.513,918859,1,67321,61662
2016-04-26T12:34:56.283,918875,3,67286,31488
2016-04-26T13:03:51.407,918880,1,67299,44597
2016-04-26T13:37:56.153,918914,3,67321,10990
2016-04-26T13:37:56.153,918915,3,67321,61662
2016-04-26T15:13:25.110,919051,1,57579,44597
2016-04-26T16:32:08.150,919105,1,67333,22229
2016-04-26T17:18:43.120,919149,1,67336,24540
2016-04-26T18:54:37.773,919206,1,5646,57744
2016-04-26T21:03:53.420,919291,3,67221,64339
2016-04-26T22:45:03.807,919360,1,2796,2173
2016-04-27T00:59:48.183,919453,1,67350,66104
2016-04-27T04:38:43.230,919556,1,67373,42170
2016-04-27T07:23:53.243,919628,1,67376,64167
2016-04-27T07:47:28.260,919643,1,67364,19840
2016-04-27T07:50:07.447,919645,1,67381,34106
2016-04-27T09:49:48.453,919730,1,67381,4859
2016-04-27T12:44:19.247,919902,1,67399,20625
2016-04-27T15:58:51.760,920117,1,67410,7310
2016-04-27T17:24:27.543,920167,3,67410,7310
2016-04-27T17:53:21.437,920243,1,67415,61825
2016-04-27T18:15:16.023,920266,1,67416,5946
2016-04-27T19:10:21.683,920312,1,19840,67364
2016-04-27T20:27:10.387,920367,3,67381,34106
2016-04-27T20:27:10.387,920368,3,67381,4859
2016-04-27T20:49:23.347,920390,1,67422,46413
2016-04-27T21:47:49.900,920424,3,67416,5946
2016-04-28T03:18:34.010,920601,1,6541,34106
2016-04-28T11:52:15.350,920785,3,19840,67364
2016-04-28T16:39:16.367,921224,1,67440,31417
2016-04-28T17:03:04.373,921238,1,67402,21935
2016-04-28T17:54:58.730,921282,1,25146,34106
2016-04-28T20:19:02.307,921336,1,67459,3356
2016-04-28T20:22:25.040,921337,1,67459,42978
2016-04-28T20:35:10.477,921365,1,67460,16617
2016-04-28T20:44:04.550,921366,3,67440,31417
2016-04-28T20:51:58.927,921367,3,67460,16617
2016-04-28T21:52:09.227,921409,1,67462,66104
2016-04-28T22:38:02.687,921416,1,67463,7043
2016-04-29T00:57:39.843,921498,3,67459,3356
2016-04-29T01:58:19.657,921520,1,67463,52100
2016-04-29T09:00:41.413,921750,1,67474,34106
2016-04-29T13:36:10.357,922032,1,67497,37959
2016-04-29T13:47:13.217,922053,1,67500,30522
2016-04-29T14:15:30.373,922077,1,67502,49773
2016-04-29T14:17:09.053,922079,1,67502,39806
2016-04-29T15:36:06.957,922110,1,67506,10
2016-04-29T15:38:19.173,922111,1,67506,1911
2016-04-29T17:29:37.123,922167,3,67497,37959
2016-04-29T17:29:43.623,922168,3,67500,30522
2016-04-29T17:49:28.487,922190,1,67512,22237
2016-04-29T18:53:27.687,922222,1,67513,42036
2016-04-29T19:55:41.117,922261,1,67518,34106
2016-04-29T19:55:41.117,922262,1,67518,30569
2016-04-29T20:35:20.160,922294,3,67502,39806
2016-04-29T20:35:20.160,922295,3,67502,49773
2016-04-29T21:33:08.633,922326,3,67506,10
2016-04-30T09:29:40.247,922458,3,67518,34106
2016-04-30T09:29:40.247,922459,3,67518,30569
2016-04-30T09:29:59.593,922460,3,67513,42036
2016-04-30T14:40:06.930,922659,1,67547,51469
2016-04-30T15:17:19.950,922701,1,67549,10504
2016-04-30T15:17:19.950,922702,3,67549,10504
2016-04-30T16:41:25.320,922727,3,67547,51469
2016-04-30T23:41:47.600,922846,1,67558,31488
2016-05-01T05:45:27.473,922898,3,66935,58301
2016-05-01T06:03:19.637,922899,3,67558,31488
2016-05-01T07:51:09.863,922935,1,67553,19296
2016-05-01T08:24:40.580,922965,1,67566,9027
2016-05-01T10:16:40.010,922997,1,4596,59942
2016-05-01T11:37:19.190,923036,1,67573,30947
2016-05-01T13:42:41.967,923075,3,67573,30947
2016-05-01T15:09:36.293,923147,1,67581,10
2016-05-01T16:11:05.703,923179,3,67553,19296
2016-05-01T17:51:10.357,923207,3,67566,9027
2016-05-01T19:10:34.187,923244,1,67589,67462
2016-05-01T19:10:34.187,923245,3,67589,67462
2016-05-01T23:34:49.987,923333,1,67576,9234
2016-05-02T02:07:56.367,923384,1,67581,1011
2016-05-02T02:10:41.230,923389,1,67599,26725
2016-05-02T02:30:54.900,923410,1,67601,63816
2016-05-02T02:30:54.900,923411,1,67601,60081
2016-05-02T03:16:42.673,923433,3,67581,10
2016-05-02T06:22:08.900,923487,1,67593,36563
2016-05-02T09:16:43.570,923530,1,67616,67615
2016-05-02T11:15:31.407,923578,3,67616,67615
2016-05-02T13:06:59.770,923658,1,67625,30754
2016-05-02T13:06:59.770,923659,3,67625,30754
2016-05-02T16:39:51.340,923809,1,58764,52669
2016-05-02T18:45:01.710,923888,1,9980,38381
2016-05-02T23:47:39.590,924052,3,67205,1162
2016-05-03T01:34:32.357,924103,1,67650,2952
2016-05-03T02:01:35.403,924133,1,67653,48538
2016-05-03T08:42:32.033,924247,1,67615,67395
2016-05-03T10:56:59.727,924318,1,67668,57697
2016-05-03T11:02:35.560,924323,3,67668,57697
2016-05-03T11:03:02.603,924324,1,67642,41774
2016-05-03T11:04:12.760,924325,1,67644,9328
2016-05-03T13:26:55.060,924398,1,67671,8912
2016-05-03T13:30:02.413,924408,3,67642,41774
2016-05-03T15:50:27.293,924508,1,67675,23438
2016-05-03T16:41:48.147,924552,3,67675,23438
2016-05-03T17:58:19.353,924589,1,67677,27796
2016-05-03T18:10:12.470,924593,1,67678,53411
2016-05-03T21:12:30.263,924685,1,67659,4859
2016-05-03T22:30:28.160,924710,3,67650,2952
2016-05-04T00:34:38.947,924737,1,67694,38473
2016-05-04T03:31:53.260,924767,3,67694,38473
2016-05-04T07:03:32.510,924794,1,67673,59666
2016-05-04T09:17:15.697,924843,3,67704,30679
2016-05-04T09:19:56.100,924845,1,67704,26939
2016-05-04T09:41:00.433,924858,1,67491,61114
2016-05-04T10:34:08.790,924867,1,67705,51582
2016-05-04T12:03:47.450,924876,1,51582,24540
2016-05-04T13:12:05.890,924890,1,67709,27485
2016-05-04T13:26:26.083,924903,3,67705,51582
2016-05-04T14:41:42.950,924986,1,59196,67702
2016-05-04T18:37:10.190,925131,3,67659,4859
2016-05-04T22:19:00.290,925257,1,67733,9204
2016-05-05T02:22:00.167,925293,1,67714,49231
2016-05-05T08:02:47.410,925396,3,67733,9204
2016-05-05T08:03:46.507,925397,1,67744,62633
2016-05-05T12:00:25.970,925532,1,67764,66104
2016-05-05T12:01:49.293,925533,3,67764,66104
2016-05-05T13:31:22.743,925582,1,67769,35643
2016-05-05T17:54:27.320,925644,1,67778,26601
2016-05-05T20:42:05.817,925668,3,67778,26601
2016-05-06T01:31:58.593,925737,1,67793,11323
2016-05-06T08:38:39.843,925862,1,67810,66104
2016-05-06T08:38:39.843,925863,1,67810,39153
2016-05-06T09:19:11.573,925878,1,67799,52100
2016-05-06T10:32:34.023,925925,3,67793,11323
2016-05-06T10:55:49.907,925932,1,67816,35490
2016-05-06T13:50:03.717,925979,1,67826,65521
2016-05-06T14:19:16.947,926015,1,67826,66104
2016-05-06T16:22:00.867,926091,1,67834,18935
2016-05-06T21:08:07.223,926178,3,67816,35490
2016-05-06T22:20:00.060,926214,3,67799,52100
2016-05-06T23:41:28.417,926231,1,67854,47943
2016-05-07T00:04:27.087,926242,3,67810,66104
2016-05-07T05:19:12.800,926314,1,67855,22604
2016-05-07T07:31:21.207,926362,3,67854,47943
2016-05-07T11:53:49.160,926410,1,67867,66104
2016-05-07T16:25:33.787,926568,1,67881,8120
2016-05-07T16:27:18.360,926569,3,67881,8120
2016-05-07T19:21:45.560,926630,1,67882,30569
2016-05-07T22:47:21.167,926684,1,67890,30569
2016-05-08T01:53:27.937,926707,3,67890,30569
2016-05-08T09:50:40.977,926781,1,67898,22114
2016-05-08T22:19:20.400,927065,1,67919,39841
2016-05-08T23:37:04.643,927098,1,67921,30569
2016-05-09T00:30:03.833,927145,1,67927,10
2016-05-09T01:26:04.930,927159,1,67927,67581
2016-05-09T02:41:05.653,927166,1,67901,66104
2016-05-09T02:41:05.653,927167,3,67901,66104
2016-05-09T02:41:15.733,927168,3,67921,30569
2016-05-09T02:45:37.683,927179,3,67927,10
2016-05-09T06:18:00.957,927229,1,67937,38682
2016-05-09T08:42:34.440,927251,3,67919,39841
2016-05-09T09:43:27.270,927278,1,67930,43412
2016-05-09T09:58:44.753,927300,1,67934,13183
2016-05-09T09:58:44.753,927301,1,67934,39649
2016-05-09T09:58:44.753,927302,1,67934,61511
2016-05-09T11:57:59.070,927369,1,67949,66104
2016-05-09T12:34:47.190,927436,3,67949,66104
2016-05-09T13:26:07.900,927489,1,67959,47420
2016-05-09T13:37:36.463,927499,1,67551,67329
2016-05-09T13:37:50.150,927500,1,67946,67329
2016-05-09T13:39:29.260,927501,1,67960,66243
2016-05-09T13:49:01.597,927511,1,67958,67954
